from_stop_id,to_stop_id,via_stop_id,peak,amount
lirr64,lirr152,lirr102,True,1100
lirr64,lirr152,lirr102,False,800
lirr64,lirr153,lirr102,True,1575
lirr64,lirr153,lirr102,False,1150
lirr64,lirr155,lirr102,True,1225
lirr64,lirr155,lirr125,True,450
lirr64,lirr155,lirr102,False,900
lirr64,lirr155,lirr125,False,450
lirr64,lirr154,lirr102,True,1225
lirr64,lirr154,lirr102,False,900
lirr64,lirr165,lirr102,True,1575
lirr64,lirr165,lirr102,False,1150
lirr64,lirr162,lirr214,True,1725
lirr64,lirr162,lirr214,False,1250
lirr64,lirr164,lirr102,True,1825
lirr64,lirr164,lirr102,False,1325
lirr64,lirr171,lirr214,True,1725
lirr64,lirr171,lirr214,False,1250
lirr64,lirr175,lirr102,True,1050
lirr64,lirr175,lirr102,False,775
lirr64,lirr176,lirr102,True,2975
lirr64,lirr176,lirr102,False,2175
lirr64,lirr179,lirr102,True,1825
lirr64,lirr179,lirr102,False,1325
lirr64,lirr180,lirr102,True,1050
lirr64,lirr180,lirr102,False,775
lirr64,lirr182,lirr102,True,1225
lirr64,lirr182,lirr102,False,900
lirr64,lirr185,lirr102,True,1225
lirr64,lirr185,lirr102,False,900
lirr64,lirr202,lirr102,True,1825
lirr64,lirr202,lirr102,False,1325
lirr64,lirr190,lirr102,True,2975
lirr64,lirr190,lirr102,False,2175
lirr64,lirr184,lirr102,True,1050
lirr64,lirr184,lirr102,False,775
lirr64,lirr193,lirr102,True,1825
lirr64,lirr193,lirr102,False,1325
lirr64,lirr195,lirr102,True,1100
lirr64,lirr195,lirr102,False,800
lirr64,lirr14,lirr102,True,1825
lirr64,lirr14,lirr102,False,1325
lirr64,lirr205,lirr102,True,1225
lirr64,lirr205,lirr102,False,900
lirr64,lirr211,lirr102,True,1100
lirr64,lirr211,lirr102,False,800
lirr64,lirr216,lirr102,True,1100
lirr64,lirr216,lirr102,False,800
lirr64,lirr213,lirr102,True,1225
lirr64,lirr213,lirr102,False,900
lirr64,lirr219,lirr102,True,1100
lirr64,lirr219,lirr102,False,800
lirr64,lirr217,lirr102,True,1100
lirr64,lirr217,lirr211,True,425
lirr64,lirr217,lirr102,False,800
lirr64,lirr217,lirr211,False,425
lirr64,lirr220,lirr102,True,1575
lirr64,lirr220,lirr102,False,1150
lirr64,lirr223,lirr102,True,2275
lirr64,lirr223,lirr102,False,1650
lirr68,lirr1,lirr102,True,1100
lirr68,lirr1,lirr63,True,425
lirr68,lirr1,lirr102,False,800
lirr68,lirr1,lirr63,False,425
lirr68,lirr4,lirr102,True,2775
lirr68,lirr4,lirr63,True,1850
lirr68,lirr4,lirr102,False,2025
lirr68,lirr4,lirr63,False,1850
lirr68,lirr8,lirr102,True,1350
lirr68,lirr8,lirr102,False,975
lirr68,lirr2,lirr214,True,1350
lirr68,lirr2,lirr214,False,975
lirr68,lirr27,lirr102,True,1350
lirr68,lirr27,lirr63,True,600
lirr68,lirr27,lirr102,False,975
lirr68,lirr27,lirr63,False,600
lirr68,lirr225,lirr102,True,1100
lirr68,lirr225,lirr102,False,800
lirr68,lirr26,lirr102,True,1650
lirr68,lirr26,lirr63,True,825
lirr68,lirr26,lirr102,False,1200
lirr68,lirr26,lirr63,False,825
lirr68,lirr25,lirr214,True,1350
lirr68,lirr25,lirr214,False,975
lirr68,lirr16,lirr102,True,1100
lirr68,lirr16,lirr102,False,800
lirr68,lirr21,lirr102,True,2125
lirr68,lirr21,lirr63,True,1200
lirr68,lirr21,lirr102,False,1550
lirr68,lirr21,lirr63,False,1200
lirr68,lirr20,lirr102,True,1100
lirr68,lirr20,lirr63,True,425
lirr68,lirr20,lirr102,False,800
lirr68,lirr20,lirr63,False,425
lirr68,lirr29,lirr102,True,1650
lirr68,lirr29,lirr63,True,825
lirr68,lirr29,lirr102,False,1200
lirr68,lirr29,lirr63,False,825
lirr68,lirr13,lirr102,True,2775
lirr68,lirr13,lirr63,True,1850
lirr68,lirr13,lirr102,False,2025
lirr68,lirr13,lirr63,False,1850
lirr68,lirr11,lirr214,True,1350
lirr68,lirr11,lirr214,False,975
lirr68,lirr39,lirr102,True,1100
lirr68,lirr39,lirr102,False,800
lirr68,lirr32,lirr102,True,1000
lirr68,lirr32,lirr102,False,725
lirr68,lirr33,lirr102,True,1650
lirr68,lirr33,lirr63,True,825
lirr68,lirr33,lirr102,False,1200
lirr68,lirr33,lirr63,False,825
lirr68,lirr31,lirr102,True,1100
lirr68,lirr31,lirr102,False,800
lirr68,lirr40,lirr102,True,1350
lirr68,lirr40,lirr63,True,600
lirr68,lirr40,lirr102,False,975
lirr68,lirr40,lirr63,False,600
lirr68,lirr38,lirr102,True,1350
lirr68,lirr38,lirr102,False,975
lirr68,lirr44,lirr102,True,1350
lirr68,lirr44,lirr63,True,600
lirr68,lirr44,lirr102,False,975
lirr68,lirr44,lirr63,False,600
lirr68,lirr42,lirr214,True,1350
lirr68,lirr42,lirr214,False,975
lirr68,lirr48,lirr102,True,2775
lirr68,lirr48,lirr63,True,1850
lirr68,lirr48,lirr102,False,2025
lirr68,lirr48,lirr63,False,1850
lirr68,lirr51,lirr102,True,1100
lirr68,lirr51,lirr102,False,800
lirr68,lirr52,lirr102,True,1000
lirr68,lirr52,lirr63,True,425
lirr68,lirr52,lirr102,False,725
lirr68,lirr52,lirr63,False,425
lirr68,lirr65,lirr102,True,1000
lirr68,lirr65,lirr102,False,725
lirr68,lirr59,lirr102,True,1100
lirr68,lirr59,lirr63,True,425
lirr68,lirr59,lirr102,False,800
lirr68,lirr59,lirr63,False,425
lirr68,lirr56,lirr214,True,1350
lirr68,lirr56,lirr214,False,975
lirr68,lirr64,lirr102,True,1100
lirr68,lirr64,lirr102,False,800
lirr68,lirr66,lirr102,True,1000
lirr68,lirr66,lirr102,False,725
lirr68,lirr67,lirr102,True,1100
lirr68,lirr67,lirr63,True,425
lirr68,lirr67,lirr102,False,800
lirr68,lirr67,lirr63,False,425
lirr68,lirr71,lirr102,True,1100
lirr68,lirr71,lirr63,True,425
lirr68,lirr71,lirr102,False,800
lirr68,lirr71,lirr63,False,425
lirr68,lirr76,lirr102,True,1100
lirr68,lirr76,lirr63,True,425
lirr68,lirr76,lirr102,False,800
lirr68,lirr76,lirr63,False,425
lirr68,lirr72,lirr214,True,1475
lirr68,lirr72,lirr214,False,1075
lirr68,lirr74,lirr102,True,1650
lirr68,lirr74,lirr63,True,825
lirr68,lirr74,lirr102,False,1200
lirr68,lirr74,lirr63,False,825
lirr68,lirr78,lirr102,True,1350
lirr68,lirr78,lirr63,True,600
lirr68,lirr78,lirr102,False,975
lirr68,lirr78,lirr63,False,600
lirr68,lirr73,lirr102,True,2775
lirr68,lirr73,lirr63,True,1850
lirr68,lirr73,lirr102,False,2025
lirr68,lirr73,lirr63,False,1850
lirr68,lirr77,lirr102,True,1100
lirr68,lirr77,lirr63,True,425
lirr68,lirr77,lirr102,False,800
lirr68,lirr77,lirr63,False,425
lirr68,lirr83,lirr102,True,2775
lirr68,lirr83,lirr63,True,1850
lirr68,lirr83,lirr102,False,2025
lirr68,lirr83,lirr63,False,1850
lirr68,lirr85,lirr102,True,1000
lirr68,lirr85,lirr102,False,725
lirr68,lirr94,lirr102,True,1000
lirr68,lirr94,lirr102,False,725
lirr68,lirr92,lirr102,True,1100
lirr68,lirr92,lirr102,False,800
lirr68,lirr91,lirr102,True,1350
lirr68,lirr91,lirr63,True,600
lirr68,lirr91,lirr102,False,975
lirr68,lirr91,lirr63,False,600
lirr68,lirr101,lirr102,True,1000
lirr68,lirr101,lirr102,False,725
lirr68,lirr99,lirr102,True,1100
lirr68,lirr99,lirr102,False,800
lirr68,lirr100,lirr102,True,1650
lirr68,lirr100,lirr63,True,825
lirr68,lirr100,lirr102,False,1200
lirr68,lirr100,lirr63,False,825
lirr68,lirr111,lirr102,True,1650
lirr68,lirr111,lirr63,True,825
lirr68,lirr111,lirr102,False,1200
lirr68,lirr111,lirr63,False,825
lirr68,lirr124,lirr102,True,1000
lirr68,lirr124,lirr102,False,725
lirr68,lirr122,lirr102,True,900
lirr68,lirr122,lirr102,False,650
lirr68,lirr114,lirr102,True,1000
lirr68,lirr114,lirr102,False,725
lirr68,lirr117,lirr102,True,1350
lirr68,lirr117,lirr102,False,975
lirr68,lirr120,lirr214,True,1350
lirr68,lirr120,lirr214,False,975
lirr68,lirr119,lirr102,True,900
lirr68,lirr119,lirr102,False,650
lirr68,lirr123,lirr102,True,1100
lirr68,lirr123,lirr63,True,425
lirr68,lirr123,lirr102,False,800
lirr68,lirr123,lirr63,False,425
lirr68,lirr113,lirr102,True,1100
lirr68,lirr113,lirr102,False,800
lirr68,lirr125,lirr102,True,1000
lirr68,lirr125,lirr102,False,725
lirr68,lirr142,lirr102,True,1000
lirr68,lirr142,lirr102,False,725
lirr68,lirr131,lirr214,True,1475
lirr68,lirr131,lirr214,False,1075
lirr68,lirr136,lirr102,True,1100
lirr68,lirr136,lirr102,False,800
lirr68,lirr135,lirr102,True,1100
lirr68,lirr135,lirr102,False,800
lirr68,lirr140,lirr102,True,2125
lirr68,lirr140,lirr63,True,1200
lirr68,lirr140,lirr102,False,1550
lirr68,lirr140,lirr63,False,1200
lirr68,lirr126,lirr102,True,2775
lirr68,lirr126,lirr63,True,1850
lirr68,lirr126,lirr102,False,2025
lirr68,lirr126,lirr63,False,1850
lirr68,lirr129,lirr102,True,1650
lirr68,lirr129,lirr63,True,825
lirr68,lirr129,lirr102,False,1200
lirr68,lirr129,lirr63,False,825
lirr68,lirr127,lirr102,True,1000
lirr68,lirr127,lirr102,False,725
lirr68,lirr226,lirr102,True,1100
lirr68,lirr226,lirr102,False,800
lirr68,lirr132,lirr102,True,1000
lirr68,lirr132,lirr102,False,725
lirr68,lirr141,lirr102,True,2775
lirr68,lirr141,lirr63,True,1850
lirr68,lirr141,lirr102,False,2025
lirr68,lirr141,lirr63,False,1850
lirr68,lirr130,lirr214,True,1350
lirr68,lirr130,lirr214,False,975
lirr68,lirr152,lirr102,True,1000
lirr68,lirr152,lirr102,False,725
lirr68,lirr153,lirr102,True,1350
lirr68,lirr153,lirr63,True,600
lirr68,lirr153,lirr102,False,975
lirr68,lirr153,lirr63,False,600
lirr68,lirr157,lirr102,True,1650
lirr68,lirr157,lirr63,True,825
lirr68,lirr157,lirr102,False,1200
lirr68,lirr157,lirr63,False,825
lirr68,lirr155,lirr102,True,1100
lirr68,lirr155,lirr102,False,800
lirr68,lirr154,lirr102,True,1100
lirr68,lirr154,lirr63,True,425
lirr68,lirr154,lirr102,False,800
lirr68,lirr154,lirr63,False,425
lirr68,lirr163,lirr102,True,1650
lirr68,lirr163,lirr63,True,825
lirr68,lirr163,lirr102,False,1200
lirr68,lirr163,lirr63,False,825
lirr68,lirr165,lirr102,True,1350
lirr68,lirr165,lirr63,True,600
lirr68,lirr165,lirr102,False,975
lirr68,lirr165,lirr63,False,600
lirr68,lirr162,lirr214,True,1475
lirr68,lirr162,lirr214,False,1075
lirr68,lirr164,lirr102,True,1650
lirr68,lirr164,lirr63,True,825
lirr68,lirr164,lirr102,False,1200
lirr68,lirr164,lirr63,False,825
lirr68,lirr171,lirr214,True,1475
lirr68,lirr171,lirr214,False,1075
lirr68,lirr176,lirr102,True,2775
lirr68,lirr176,lirr63,True,1850
lirr68,lirr176,lirr102,False,2025
lirr68,lirr176,lirr63,False,1850
lirr68,lirr183,lirr102,True,1100
lirr68,lirr183,lirr102,False,800
lirr68,lirr179,lirr102,True,1650
lirr68,lirr179,lirr63,True,825
lirr68,lirr179,lirr102,False,1200
lirr68,lirr179,lirr63,False,825
lirr68,lirr180,lirr102,True,900
lirr68,lirr180,lirr102,False,650
lirr68,lirr182,lirr102,True,1100
lirr68,lirr182,lirr63,True,425
lirr68,lirr182,lirr102,False,800
lirr68,lirr182,lirr63,False,425
lirr68,lirr204,lirr102,True,1650
lirr68,lirr204,lirr63,True,825
lirr68,lirr204,lirr102,False,1200
lirr68,lirr204,lirr63,False,825
lirr68,lirr185,lirr102,True,1100
lirr68,lirr185,lirr63,True,425
lirr68,lirr185,lirr102,False,800
lirr68,lirr185,lirr63,False,425
lirr68,lirr187,lirr102,True,1100
lirr68,lirr187,lirr102,False,800
lirr68,lirr202,lirr102,True,1650
lirr68,lirr202,lirr63,True,825
lirr68,lirr202,lirr102,False,1200
lirr68,lirr202,lirr63,False,825
lirr68,lirr191,lirr102,True,2775
lirr68,lirr191,lirr63,True,1850
lirr68,lirr191,lirr102,False,2025
lirr68,lirr191,lirr63,False,1850
lirr68,lirr190,lirr102,True,2775
lirr68,lirr190,lirr63,True,1850
lirr68,lirr190,lirr102,False,2025
lirr68,lirr190,lirr63,False,1850
lirr68,lirr198,lirr102,True,2125
lirr68,lirr198,lirr63,True,1200
lirr68,lirr198,lirr102,False,1550
lirr68,lirr198,lirr63,False,1200
lirr68,lirr184,lirr102,True,900
lirr68,lirr184,lirr102,False,650
lirr68,lirr193,lirr102,True,1650
lirr68,lirr193,lirr63,True,825
lirr68,lirr193,lirr102,False,1200
lirr68,lirr193,lirr63,False,825
lirr68,lirr14,lirr102,True,1650
lirr68,lirr14,lirr63,True,825
lirr68,lirr14,lirr102,False,1200
lirr68,lirr14,lirr63,False,825
lirr68,lirr205,lirr102,True,1100
lirr68,lirr205,lirr63,True,425
lirr68,lirr205,lirr102,False,800
lirr68,lirr205,lirr63,False,425
lirr68,lirr211,lirr102,True,1000
lirr68,lirr211,lirr102,False,725
lirr68,lirr215,lirr102,True,1100
lirr68,lirr215,lirr102,False,800
lirr68,lirr216,lirr102,True,1000
lirr68,lirr216,lirr102,False,725
lirr68,lirr213,lirr102,True,1100
lirr68,lirr213,lirr102,False,800
lirr68,lirr233,lirr102,True,2775
lirr68,lirr233,lirr63,True,1850
lirr68,lirr233,lirr102,False,2025
lirr68,lirr233,lirr63,False,1850
lirr68,lirr219,lirr102,True,1000
lirr68,lirr219,lirr102,False,725
lirr68,lirr217,lirr102,True,1000
lirr68,lirr217,lirr102,False,725
lirr68,lirr220,lirr102,True,1350
lirr68,lirr220,lirr63,True,600
lirr68,lirr220,lirr102,False,975
lirr68,lirr220,lirr63,False,600
lirr68,lirr223,lirr102,True,2125
lirr68,lirr223,lirr63,True,1200
lirr68,lirr223,lirr102,False,1550
lirr68,lirr223,lirr63,False,1200
lirr66,lirr1,lirr102,True,1100
lirr66,lirr1,lirr102,False,800
lirr66,lirr4,lirr102,True,2775
lirr66,lirr4,lirr102,False,2025
lirr66,lirr8,lirr102,True,1350
lirr66,lirr8,lirr211,True,600
lirr66,lirr8,lirr102,False,975
lirr66,lirr8,lirr211,False,600
lirr66,lirr2,lirr214,True,1350
lirr66,lirr2,lirr214,False,975
lirr66,lirr27,lirr102,True,1350
lirr66,lirr27,lirr211,True,600
lirr66,lirr27,lirr102,False,975
lirr66,lirr27,lirr211,False,600
lirr66,lirr225,lirr102,True,1100
lirr66,lirr225,lirr211,True,425
lirr66,lirr225,lirr102,False,800
lirr66,lirr225,lirr211,False,425
lirr66,lirr26,lirr102,True,1650
lirr66,lirr26,lirr102,False,1200
lirr66,lirr25,lirr214,True,1350
lirr66,lirr25,lirr214,False,975
lirr66,lirr23,lirr102,True,1000
lirr66,lirr23,lirr102,False,725
lirr66,lirr16,lirr102,True,1100
lirr66,lirr16,lirr211,True,425
lirr66,lirr16,lirr102,False,800
lirr66,lirr16,lirr211,False,425
lirr66,lirr21,lirr102,True,2125
lirr66,lirr21,lirr102,False,1550
lirr66,lirr20,lirr102,True,1100
lirr66,lirr20,lirr102,False,800
lirr66,lirr29,lirr102,True,1650
lirr66,lirr29,lirr102,False,1200
lirr66,lirr13,lirr102,True,2775
lirr66,lirr13,lirr102,False,2025
lirr66,lirr11,lirr214,True,1350
lirr66,lirr11,lirr214,False,975
lirr66,lirr39,lirr102,True,1100
lirr66,lirr39,lirr102,False,800
lirr66,lirr33,lirr102,True,1650
lirr66,lirr33,lirr102,False,1200
lirr66,lirr31,lirr211,True,425
lirr66,lirr31,lirr211,False,425
lirr66,lirr40,lirr102,True,1350
lirr66,lirr40,lirr102,False,975
lirr66,lirr38,lirr102,True,1350
lirr66,lirr38,lirr211,True,600
lirr66,lirr38,lirr102,False,975
lirr66,lirr38,lirr211,False,600
lirr66,lirr36,lirr102,True,1000
lirr66,lirr36,lirr102,False,725
lirr66,lirr44,lirr102,True,1350
lirr66,lirr44,lirr102,False,975
lirr66,lirr42,lirr214,True,1350
lirr66,lirr42,lirr214,False,975
lirr66,lirr48,lirr102,True,2775
lirr66,lirr48,lirr102,False,2025
lirr66,lirr51,lirr211,True,425
lirr66,lirr51,lirr211,False,425
lirr66,lirr52,lirr102,True,1000
lirr66,lirr52,lirr102,False,725
lirr66,lirr59,lirr102,True,1100
lirr66,lirr59,lirr102,False,800
lirr66,lirr63,lirr102,True,1000
lirr66,lirr63,lirr102,False,725
lirr66,lirr56,lirr214,True,1350
lirr66,lirr56,lirr214,False,975
lirr66,lirr64,lirr102,True,1100
lirr66,lirr64,lirr211,True,425
lirr66,lirr64,lirr102,False,800
lirr66,lirr64,lirr211,False,425
lirr66,lirr68,lirr102,True,1000
lirr66,lirr68,lirr102,False,725
lirr66,lirr67,lirr102,True,1100
lirr66,lirr67,lirr102,False,800
lirr66,lirr71,lirr102,True,1100
lirr66,lirr71,lirr102,False,800
lirr66,lirr76,lirr102,True,1100
lirr66,lirr76,lirr102,False,800
lirr66,lirr72,lirr214,True,1475
lirr66,lirr72,lirr214,False,1075
lirr66,lirr74,lirr102,True,1650
lirr66,lirr74,lirr102,False,1200
lirr66,lirr78,lirr102,True,1350
lirr66,lirr78,lirr102,False,975
lirr66,lirr73,lirr102,True,2775
lirr66,lirr73,lirr102,False,2025
lirr66,lirr77,lirr102,True,1100
lirr66,lirr77,lirr102,False,800
lirr66,lirr83,lirr102,True,2775
lirr66,lirr83,lirr102,False,2025
lirr66,lirr84,lirr102,True,1000
lirr66,lirr84,lirr102,False,725
lirr66,lirr85,lirr211,True,425
lirr66,lirr85,lirr211,False,425
lirr66,lirr92,lirr102,True,1100
lirr66,lirr92,lirr102,False,800
lirr66,lirr89,lirr102,True,900
lirr66,lirr89,lirr102,False,650
lirr66,lirr91,lirr102,True,1350
lirr66,lirr91,lirr102,False,975
lirr66,lirr99,lirr211,True,425
lirr66,lirr99,lirr211,False,425
lirr66,lirr100,lirr102,True,1650
lirr66,lirr100,lirr102,False,1200
lirr66,lirr111,lirr102,True,1650
lirr66,lirr111,lirr102,False,1200
lirr66,lirr124,lirr211,True,425
lirr66,lirr124,lirr211,False,425
lirr66,lirr117,lirr102,True,1350
lirr66,lirr117,lirr211,True,600
lirr66,lirr117,lirr102,False,975
lirr66,lirr117,lirr211,False,600
lirr66,lirr120,lirr214,True,1350
lirr66,lirr120,lirr214,False,975
lirr66,lirr123,lirr102,True,1100
lirr66,lirr123,lirr102,False,800
lirr66,lirr113,lirr211,True,425
lirr66,lirr113,lirr211,False,425
lirr66,lirr125,lirr211,True,425
lirr66,lirr125,lirr211,False,425
lirr66,lirr142,lirr211,True,425
lirr66,lirr142,lirr211,False,425
lirr66,lirr131,lirr214,True,1475
lirr66,lirr131,lirr214,False,1075
lirr66,lirr136,lirr102,True,1100
lirr66,lirr136,lirr211,True,425
lirr66,lirr136,lirr102,False,800
lirr66,lirr136,lirr211,False,425
lirr66,lirr135,lirr102,True,1100
lirr66,lirr135,lirr211,True,425
lirr66,lirr135,lirr102,False,800
lirr66,lirr135,lirr211,False,425
lirr66,lirr140,lirr102,True,2125
lirr66,lirr140,lirr102,False,1550
lirr66,lirr126,lirr102,True,2775
lirr66,lirr126,lirr102,False,2025
lirr66,lirr129,lirr102,True,1650
lirr66,lirr129,lirr102,False,1200
lirr66,lirr127,lirr102,True,1000
lirr66,lirr127,lirr102,False,725
lirr66,lirr226,lirr102,True,1100
lirr66,lirr226,lirr211,True,425
lirr66,lirr226,lirr102,False,800
lirr66,lirr226,lirr211,False,425
lirr66,lirr132,lirr102,True,1000
lirr66,lirr132,lirr102,False,725
lirr66,lirr141,lirr102,True,2775
lirr66,lirr141,lirr102,False,2025
lirr66,lirr130,lirr214,True,1350
lirr66,lirr130,lirr214,False,975
lirr66,lirr149,lirr102,True,1000
lirr66,lirr149,lirr102,False,725
lirr66,lirr152,lirr102,True,1000
lirr66,lirr152,lirr102,False,725
lirr66,lirr153,lirr102,True,1350
lirr66,lirr153,lirr102,False,975
lirr66,lirr157,lirr102,True,1650
lirr66,lirr157,lirr102,False,1200
lirr66,lirr155,lirr211,True,425
lirr66,lirr155,lirr211,False,425
lirr66,lirr154,lirr102,True,1100
lirr66,lirr154,lirr102,False,800
lirr66,lirr163,lirr102,True,1650
lirr66,lirr163,lirr102,False,1200
lirr66,lirr165,lirr102,True,1350
lirr66,lirr165,lirr102,False,975
lirr66,lirr162,lirr214,True,1475
lirr66,lirr162,lirr214,False,1075
lirr66,lirr164,lirr102,True,1650
lirr66,lirr164,lirr102,False,1200
lirr66,lirr171,lirr214,True,1475
lirr66,lirr171,lirr214,False,1075
lirr66,lirr175,lirr102,True,900
lirr66,lirr175,lirr102,False,650
lirr66,lirr176,lirr102,True,2775
lirr66,lirr176,lirr102,False,2025
lirr66,lirr183,lirr102,True,1100
lirr66,lirr183,lirr211,True,425
lirr66,lirr183,lirr102,False,800
lirr66,lirr183,lirr211,False,425
lirr66,lirr179,lirr102,True,1650
lirr66,lirr179,lirr102,False,1200
lirr66,lirr182,lirr102,True,1100
lirr66,lirr182,lirr102,False,800
lirr66,lirr204,lirr102,True,1650
lirr66,lirr204,lirr102,False,1200
lirr66,lirr185,lirr102,True,1100
lirr66,lirr185,lirr102,False,800
lirr66,lirr187,lirr102,True,1100
lirr66,lirr187,lirr211,True,425
lirr66,lirr187,lirr102,False,800
lirr66,lirr187,lirr211,False,425
lirr66,lirr202,lirr102,True,1650
lirr66,lirr202,lirr102,False,1200
lirr66,lirr191,lirr102,True,2775
lirr66,lirr191,lirr102,False,2025
lirr66,lirr190,lirr102,True,2775
lirr66,lirr190,lirr102,False,2025
lirr66,lirr198,lirr102,True,2125
lirr66,lirr198,lirr102,False,1550
lirr66,lirr193,lirr102,True,1650
lirr66,lirr193,lirr102,False,1200
lirr66,lirr195,lirr102,True,1000
lirr66,lirr195,lirr102,False,725
lirr66,lirr14,lirr102,True,1650
lirr66,lirr14,lirr102,False,1200
lirr66,lirr205,lirr102,True,1100
lirr66,lirr205,lirr102,False,800
lirr66,lirr215,lirr102,True,1100
lirr66,lirr215,lirr211,True,425
lirr66,lirr215,lirr102,False,800
lirr66,lirr215,lirr211,False,425
lirr66,lirr216,lirr211,True,425
lirr66,lirr216,lirr211,False,425
lirr66,lirr213,lirr102,True,1100
lirr66,lirr213,lirr102,False,800
lirr66,lirr233,lirr102,True,2775
lirr66,lirr233,lirr102,False,2025
lirr66,lirr219,lirr211,True,425
lirr66,lirr219,lirr211,False,425
lirr66,lirr220,lirr102,True,1350
lirr66,lirr220,lirr102,False,975
lirr66,lirr223,lirr102,True,2125
lirr66,lirr223,lirr102,False,1550
lirr67,lirr4,lirr102,True,2975
lirr67,lirr4,lirr132,True,1875
lirr67,lirr4,lirr102,False,2175
lirr67,lirr4,lirr132,False,1875
lirr67,lirr8,lirr102,True,1575
lirr67,lirr8,lirr102,False,1150
lirr67,lirr2,lirr214,True,1575
lirr67,lirr2,lirr214,False,1150
lirr67,lirr27,lirr102,True,1575
lirr67,lirr27,lirr132,True,650
lirr67,lirr27,lirr102,False,1150
lirr67,lirr27,lirr132,False,650
lirr67,lirr225,lirr102,True,1225
lirr67,lirr225,lirr102,False,900
lirr67,lirr26,lirr102,True,1825
lirr67,lirr26,lirr132,True,900
lirr67,lirr26,lirr102,False,1325
lirr67,lirr26,lirr132,False,900
lirr67,lirr25,lirr214,True,1575
lirr67,lirr25,lirr214,False,1150
lirr67,lirr23,lirr102,True,1100
lirr67,lirr23,lirr102,False,800
lirr67,lirr16,lirr102,True,1225
lirr67,lirr16,lirr102,False,900
lirr67,lirr21,lirr102,True,2275
lirr67,lirr21,lirr132,True,1225
lirr67,lirr21,lirr102,False,1650
lirr67,lirr21,lirr132,False,1225
lirr67,lirr20,lirr132,True,450
lirr67,lirr20,lirr132,False,450
lirr67,lirr29,lirr132,True,900
lirr67,lirr29,lirr132,False,900
lirr67,lirr13,lirr102,True,2975
lirr67,lirr13,lirr132,True,1875
lirr67,lirr13,lirr102,False,2175
lirr67,lirr13,lirr132,False,1875
lirr67,lirr11,lirr214,True,1575
lirr67,lirr11,lirr214,False,1150
lirr67,lirr39,lirr132,True,450
lirr67,lirr39,lirr132,False,450
lirr67,lirr32,lirr102,True,1100
lirr67,lirr32,lirr102,False,800
lirr67,lirr33,lirr132,True,900
lirr67,lirr33,lirr132,False,900
lirr67,lirr31,lirr102,True,1225
lirr67,lirr31,lirr102,False,900
lirr67,lirr40,lirr132,True,650
lirr67,lirr40,lirr132,False,650
lirr67,lirr38,lirr102,True,1575
lirr67,lirr38,lirr102,False,1150
lirr67,lirr36,lirr102,True,1100
lirr67,lirr36,lirr63,True,425
lirr67,lirr36,lirr102,False,800
lirr67,lirr36,lirr63,False,425
lirr67,lirr44,lirr132,True,650
lirr67,lirr44,lirr132,False,650
lirr67,lirr42,lirr214,True,1575
lirr67,lirr42,lirr214,False,1150
lirr67,lirr48,lirr102,True,2975
lirr67,lirr48,lirr132,True,1875
lirr67,lirr48,lirr102,False,2175
lirr67,lirr48,lirr132,False,1875
lirr67,lirr51,lirr102,True,1225
lirr67,lirr51,lirr102,False,900
lirr67,lirr65,lirr102,True,1100
lirr67,lirr65,lirr102,False,800
lirr67,lirr59,lirr132,True,450
lirr67,lirr59,lirr132,False,450
lirr67,lirr63,lirr102,True,1100
lirr67,lirr63,lirr102,False,800
lirr67,lirr56,lirr214,True,1575
lirr67,lirr56,lirr214,False,1150
lirr67,lirr64,lirr102,True,1225
lirr67,lirr64,lirr102,False,900
lirr67,lirr68,lirr102,True,1100
lirr67,lirr68,lirr63,True,425
lirr67,lirr68,lirr102,False,800
lirr67,lirr68,lirr63,False,425
lirr67,lirr66,lirr102,True,1100
lirr67,lirr66,lirr102,False,800
lirr67,lirr72,lirr214,True,1725
lirr67,lirr72,lirr214,False,1250
lirr67,lirr74,lirr102,True,1825
lirr67,lirr74,lirr132,True,900
lirr67,lirr74,lirr102,False,1325
lirr67,lirr74,lirr132,False,900
lirr67,lirr78,lirr132,True,650
lirr67,lirr78,lirr132,False,650
lirr67,lirr73,lirr132,True,1875
lirr67,lirr73,lirr132,False,1875
lirr67,lirr83,lirr102,True,2975
lirr67,lirr83,lirr132,True,1875
lirr67,lirr83,lirr102,False,2175
lirr67,lirr83,lirr132,False,1875
lirr67,lirr84,lirr102,True,1100
lirr67,lirr84,lirr63,True,425
lirr67,lirr84,lirr102,False,800
lirr67,lirr84,lirr63,False,425
lirr67,lirr85,lirr102,True,1100
lirr67,lirr85,lirr102,False,800
lirr67,lirr94,lirr102,True,1100
lirr67,lirr94,lirr102,False,800
lirr67,lirr92,lirr132,True,450
lirr67,lirr92,lirr132,False,450
lirr67,lirr89,lirr102,True,1050
lirr67,lirr89,lirr102,False,775
lirr67,lirr91,lirr132,True,650
lirr67,lirr91,lirr132,False,650
lirr67,lirr101,lirr102,True,1100
lirr67,lirr101,lirr102,False,800
lirr67,lirr99,lirr102,True,1225
lirr67,lirr99,lirr102,False,900
lirr67,lirr100,lirr102,True,1825
lirr67,lirr100,lirr132,True,900
lirr67,lirr100,lirr102,False,1325
lirr67,lirr100,lirr132,False,900
lirr67,lirr111,lirr132,True,900
lirr67,lirr111,lirr132,False,900
lirr67,lirr124,lirr102,True,1100
lirr67,lirr124,lirr102,False,800
